Date,City,Latitude,Longitude,City_Type,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure,AQI,Year,Month,Day,DayOfWeek,Season
2024-09-21,Mumbai,19.076,72.8777,coastal,60.88,131.02,32.1,9.47,1.33,32.56,32.7,75.8,14.5,1002.0,125,2024,9,21,5,Monsoon
2024-09-21,Bengaluru,12.9716,77.5946,IT_hub,59.16,94.56,21.04,7.18,1.11,19.2,28.7,63.3,18.6,1006.5,100,2024,9,21,5,Monsoon
2024-09-21,Chennai,13.0827,80.2707,coastal,52.6,121.27,32.23,7.33,1.19,22.38,31.8,69.5,18.8,1004.7,123,2024,9,21,5,Monsoon
2024-09-21,Kolkata,22.5726,88.3639,metropolitan,70.99,134.62,34.41,13.25,1.39,27.69,28.1,71.3,12.6,1014.9,127,2024,9,21,5,Monsoon
2024-09-21,Hyderabad,17.385,78.4867,mixed,43.61,105.07,27.49,6.92,0.96,28.85,27.6,69.9,5.8,1008.2,108,2024,9,21,5,Monsoon
2024-09-21,Pune,18.5204,73.8567,mixed,47.53,94.73,22.52,6.83,0.9,19.76,24.4,48.1,6.9,1010.9,97,2024,9,21,5,Monsoon
2024-09-21,Ahmedabad,23.0225,72.5714,industrial,63.13,142.86,40.41,9.37,1.51,27.44,29.9,37.7,16.3,1014.9,146,2024,9,21,5,Monsoon
2024-09-21,Jaipur,26.9124,75.7873,desert,57.0,110.86,30.12,6.54,1.03,20.56,26.5,52.8,21.5,1010.4,100,2024,9,21,5,Monsoon
2024-09-21,Lucknow,26.8467,80.9462,plains,61.56,142.4,34.36,12.32,1.96,34.77,27.2,47.9,10.9,1015.8,155,2024,9,21,5,Monsoon
2024-09-22,Delhi,28.6139,77.209,metropolitan,66.12,155.92,43.55,14.38,1.7,30.33,25.8,41.8,5.2,1005.7,148,2024,9,22,6,Monsoon
2024-09-22,Mumbai,19.076,72.8777,coastal,72.82,146.04,34.1,12.07,1.39,24.63,31.0,88.3,18.2,1001.8,134,2024,9,22,6,Monsoon
2024-09-22,Bengaluru,12.9716,77.5946,IT_hub,51.63,86.39,27.44,7.27,0.65,26.29,27.8,61.0,6.6,1006.5,84,2024,9,22,6,Monsoon
2024-09-22,Chennai,13.0827,80.2707,coastal,48.59,97.24,27.57,6.23,0.95,29.19,31.0,63.4,10.0,1013.9,90,2024,9,22,6,Monsoon
2024-09-22,Kolkata,22.5726,88.3639,metropolitan,77.23,141.82,35.41,13.07,1.44,30.47,31.1,82.7,16.1,1001.8,150,2024,9,22,6,Monsoon
2024-09-22,Hyderabad,17.385,78.4867,mixed,30.85,74.56,19.16,5.82,0.64,19.39,30.7,62.3,24.1,1017.5,82,2024,9,22,6,Monsoon
2024-09-22,Pune,18.5204,73.8567,mixed,49.26,58.93,25.08,7.08,0.77,21.01,27.1,70.8,17.6,1004.4,76,2024,9,22,6,Monsoon
2024-09-22,Ahmedabad,23.0225,72.5714,industrial,48.37,118.88,26.76,7.96,1.36,22.65,29.1,55.0,19.6,1002.5,108,2024,9,22,6,Monsoon
2024-09-22,Jaipur,26.9124,75.7873,desert,66.25,86.68,26.13,7.9,1.26,21.43,31.3,34.5,10.7,1017.9,108,2024,9,22,6,Monsoon
2024-09-22,Lucknow,26.8467,80.9462,plains,66.22,130.98,36.31,13.4,1.56,27.36,28.3,64.7,13.2,1017.0,132,2024,9,22,6,Monsoon
2024-09-23,Delhi,28.6139,77.209,metropolitan,101.4,167.9,53.17,16.2,2.04,38.91,26.2,60.1,15.5,1003.5,169,2024,9,23,0,Monsoon
2024-09-23,Mumbai,19.076,72.8777,coastal,66.29,121.12,31.97,12.4,1.16,28.61,31.5,68.5,22.4,1013.9,125,2024,9,23,0,Monsoon
2024-09-23,Bengaluru,12.9716,77.5946,IT_hub,46.73,87.12,20.98,7.43,0.71,18.94,25.7,52.9,24.5,1014.7,80,2024,9,23,0,Monsoon
2024-09-23,Chennai,13.0827,80.2707,coastal,54.69,97.41,30.59,6.56,0.99,29.72,33.9,77.7,24.8,1013.1,98,2024,9,23,0,Monsoon
2024-09-23,Kolkata,22.5726,88.3639,metropolitan,88.02,185.71,49.97,15.67,1.61,37.87,28.2,79.6,14.3,1003.6,179,2024,9,23,0,Monsoon
2024-09-23,Hyderabad,17.385,78.4867,mixed,49.83,71.83,24.61,8.11,0.8,25.0,27.9,51.0,24.9,1019.9,87,2024,9,23,0,Monsoon
2024-09-23,Pune,18.5204,73.8567,mixed,51.44,95.45,28.82,6.77,1.02,23.7,26.1,51.2,10.6,1002.6,98,2024,9,23,0,Monsoon
2024-09-23,Ahmedabad,23.0225,72.5714,industrial,68.44,128.55,37.27,11.04,1.3,28.05,30.1,51.9,21.5,1000.7,116,2024,9,23,0,Monsoon
2024-09-23,Jaipur,26.9124,75.7873,desert,62.88,79.28,22.81,7.34,1.12,26.72,29.9,54.5,23.6,1011.4,108,2024,9,23,0,Monsoon
2024-09-23,Lucknow,26.8467,80.9462,plains,64.78,182.94,34.78,14.81,1.6,37.51,25.2,68.6,13.1,1006.2,201,2024,9,23,0,Monsoon
2024-09-24,Delhi,28.6139,77.209,metropolitan,88.51,151.04,41.3,13.57,2.11,38.27,25.2,59.8,8.6,1019.0,161,2024,9,24,1,Monsoon
2024-09-24,Mumbai,19.076,72.8777,coastal,94.92,125.26,35.58,12.25,1.46,37.58,33.1,86.2,18.6,1011.1,148,2024,9,24,1,Monsoon
2024-09-24,Bengaluru,12.9716,77.5946,IT_hub,33.62,92.94,28.71,5.74,0.95,20.08,25.6,75.9,20.8,1008.5,99,2024,9,24,1,Monsoon
2024-09-24,Chennai,13.0827,80.2707,coastal,67.07,128.8,27.23,10.59,1.19,28.9,32.5,65.0,8.6,1001.4,135,2024,9,24,1,Monsoon
2024-09-24,Kolkata,22.5726,88.3639,metropolitan,75.81,141.7,36.42,12.72,1.24,29.18,28.8,59.6,22.5,1009.5,153,2024,9,24,1,Monsoon
2024-09-24,Hyderabad,17.385,78.4867,mixed,65.35,125.14,29.83,10.92,0.93,33.89,28.3,71.5,13.8,1011.1,135,2024,9,24,1,Monsoon
2024-09-24,Pune,18.5204,73.8567,mixed,54.19,88.37,23.75,6.5,1.05,23.72,23.2,65.1,11.3,1015.7,93,2024,9,24,1,Monsoon
2024-09-24,Ahmedabad,23.0225,72.5714,industrial,78.65,147.34,37.25,9.42,1.44,40.31,27.2,35.2,9.9,1000.4,156,2024,9,24,1,Monsoon
2024-09-24,Jaipur,26.9124,75.7873,desert,55.71,112.91,30.42,10.09,1.32,35.03,28.6,49.7,16.6,1012.1,110,2024,9,24,1,Monsoon
2024-09-24,Lucknow,26.8467,80.9462,plains,81.45,128.92,43.84,11.39,1.54,30.41,26.9,64.7,14.2,1015.0,129,2024,9,24,1,Monsoon
2024-09-25,Delhi,28.6139,77.209,metropolitan,88.05,154.06,48.5,17.71,1.93,31.02,28.1,51.1,14.0,1016.0,149,2024,9,25,2,Monsoon
2024-09-25,Mumbai,19.076,72.8777,coastal,96.9,152.46,36.43,14.83,1.55,25.17,30.4,82.5,7.5,1019.2,146,2024,9,25,2,Monsoon
2024-09-25,Bengaluru,12.9716,77.5946,IT_hub,50.52,121.17,27.73,9.4,0.88,22.09,24.5,79.3,11.5,1019.8,118,2024,9,25,2,Monsoon
2024-09-25,Chennai,13.0827,80.2707,coastal,66.65,106.64,35.53,10.94,1.49,33.39,34.2,59.0,12.7,1001.1,107,2024,9,25,2,Monsoon
2024-09-25,Kolkata,22.5726,88.3639,metropolitan,69.01,153.0,46.03,15.8,1.5,29.32,30.4,60.7,6.8,1003.0,138,2024,9,25,2,Monsoon
2024-09-25,Hyderabad,17.385,78.4867,mixed,49.24,66.77,24.82,8.45,0.94,27.59,26.7,49.0,22.8,1014.1,87,2024,9,25,2,Monsoon
2024-09-25,Pune,18.5204,73.8567,mixed,38.96,105.03,27.09,8.45,0.8,28.52,27.1,55.4,8.6,1002.1,96,2024,9,25,2,Monsoon
2024-09-25,Ahmedabad,23.0225,72.5714,industrial,74.7,143.78,35.17,14.01,1.6,30.23,30.4,52.2,19.9,1014.2,138,2024,9,25,2,Monsoon
2024-09-25,Jaipur,26.9124,75.7873,desert,59.85,152.88,38.88,12.37,1.55,28.42,30.6,37.6,11.2,1001.9,153,2024,9,25,2,Monsoon
2024-09-25,Lucknow,26.8467,80.9462,plains,81.08,125.53,37.51,14.26,2.12,36.1,28.9,48.4,16.0,1000.4,136,2024,9,25,2,Monsoon
2024-09-26,Delhi,28.6139,77.209,metropolitan,85.89,152.05,40.62,9.9,1.59,31.71,27.5,51.0,21.9,1007.9,144,2024,9,26,3,Monsoon
2024-09-26,Mumbai,19.076,72.8777,coastal,80.49,130.45,31.57,15.21,1.84,32.54,31.2,67.4,7.9,1014.0,139,2024,9,26,3,Monsoon
2024-09-26,Bengaluru,12.9716,77.5946,IT_hub,47.24,78.81,18.54,7.39,0.91,16.54,26.8,79.7,20.1,1019.9,75,2024,9,26,3,Monsoon
2024-09-26,Chennai,13.0827,80.2707,coastal,74.69,141.4,28.51,11.8,1.53,32.35,33.7,81.3,15.6,1010.7,144,2024,9,26,3,Monsoon
2024-09-26,Kolkata,22.5726,88.3639,metropolitan,76.93,132.07,50.48,15.16,1.91,32.48,31.1,69.1,13.2,1009.8,121,2024,9,26,3,Monsoon
2024-09-26,Hyderabad,17.385,78.4867,mixed,62.04,120.84,26.14,10.56,0.93,31.24,30.7,52.6,7.3,1014.6,127,2024,9,26,3,Monsoon
2024-09-26,Pune,18.5204,73.8567,mixed,41.95,83.71,23.35,7.75,0.73,22.32,24.6,50.9,14.0,1002.4,81,2024,9,26,3,Monsoon
2024-09-26,Ahmedabad,23.0225,72.5714,industrial,93.17,171.19,39.35,14.49,1.32,39.49,27.5,53.0,19.3,1017.5,171,2024,9,26,3,Monsoon
2024-09-26,Jaipur,26.9124,75.7873,desert,52.18,123.88,22.74,7.37,0.82,25.23,30.0,56.7,23.6,1011.4,118,2024,9,26,3,Monsoon
2024-09-26,Lucknow,26.8467,80.9462,plains,103.02,177.53,53.84,13.32,1.94,41.69,26.2,49.8,15.7,1008.3,187,2024,9,26,3,Monsoon
2024-09-27,Delhi,28.6139,77.209,metropolitan,61.59,135.56,29.07,10.86,1.46,29.31,25.4,59.4,23.3,1009.3,144,2024,9,27,4,Monsoon
2024-09-27,Mumbai,19.076,72.8777,coastal,66.54,108.64,34.07,10.68,1.42,28.4,33.1,67.3,21.1,1000.9,121,2024,9,27,4,Monsoon
2024-09-27,Bengaluru,12.9716,77.5946,IT_hub,57.73,108.63,26.74,9.8,1.24,31.24,27.0,57.1,14.0,1010.0,109,2024,9,27,4,Monsoon
2024-09-27,Chennai,13.0827,80.2707,coastal,63.89,103.64,29.24,8.38,1.15,26.04,32.4,57.2,15.9,1018.7,116,2024,9,27,4,Monsoon
2024-09-27,Kolkata,22.5726,88.3639,metropolitan,82.06,198.61,34.78,13.33,2.04,30.48,30.8,80.1,6.9,1000.4,200,2024,9,27,4,Monsoon
2024-09-27,Hyderabad,17.385,78.4867,mixed,60.83,103.16,28.49,9.22,1.36,33.05,30.9,72.0,5.8,1013.2,113,2024,9,27,4,Monsoon
2024-09-27,Pune,18.5204,73.8567,mixed,42.73,104.59,21.85,6.36,0.91,30.04,28.9,63.0,13.5,1015.5,97,2024,9,27,4,Monsoon
2024-09-27,Ahmedabad,23.0225,72.5714,industrial,72.49,144.23,31.32,12.0,1.29,29.86,29.3,49.5,11.6,1000.1,156,2024,9,27,4,Monsoon
2024-09-27,Jaipur,26.9124,75.7873,desert,52.84,120.82,28.08,10.01,1.61,29.26,27.9,42.3,16.5,1010.8,121,2024,9,27,4,Monsoon
2024-09-27,Lucknow,26.8467,80.9462,plains,102.71,134.28,37.74,17.16,1.97,33.4,29.5,67.8,17.2,1013.0,187,2024,9,27,4,Monsoon
2024-09-28,Delhi,28.6139,77.209,metropolitan,98.99,181.14,43.98,14.9,1.63,37.31,30.8,63.0,12.7,1012.1,177,2024,9,28,5,Monsoon
2024-09-28,Mumbai,19.076,72.8777,coastal,58.64,144.32,35.79,13.98,1.66,33.13,30.1,87.2,8.6,1014.4,158,2024,9,28,5,Monsoon
2024-09-28,Bengaluru,12.9716,77.5946,IT_hub,48.42,93.16,26.9,8.71,1.01,18.52,29.3,70.4,18.9,1013.9,93,2024,9,28,5,Monsoon
2024-09-28,Chennai,13.0827,80.2707,coastal,56.74,98.65,29.85,8.19,0.87,22.6,29.7,65.6,11.1,1007.9,97,2024,9,28,5,Monsoon
2024-09-28,Kolkata,22.5726,88.3639,metropolitan,65.8,99.01,27.57,11.02,1.03,27.41,32.5,71.8,22.2,1001.0,118,2024,9,28,5,Monsoon
2024-09-28,Hyderabad,17.385,78.4867,mixed,40.73,84.86,26.79,8.64,1.04,19.86,31.7,54.2,11.8,1011.5,82,2024,9,28,5,Monsoon
2024-09-28,Pune,18.5204,73.8567,mixed,40.86,89.69,21.04,5.29,1.02,22.25,24.1,47.0,5.5,1001.7,96,2024,9,28,5,Monsoon
2024-09-28,Ahmedabad,23.0225,72.5714,industrial,68.27,129.84,33.75,10.7,1.48,34.2,29.8,54.5,13.6,1015.5,141,2024,9,28,5,Monsoon
2024-09-28,Jaipur,26.9124,75.7873,desert,47.03,114.6,26.84,11.68,1.29,27.6,28.2,42.0,13.3,1004.8,117,2024,9,28,5,Monsoon
2024-09-28,Lucknow,26.8467,80.9462,plains,60.59,120.75,48.34,13.74,1.86,34.98,26.8,64.4,5.3,1008.4,110,2024,9,28,5,Monsoon
2024-09-29,Delhi,28.6139,77.209,metropolitan,77.37,103.86,26.89,8.7,1.09,25.4,30.6,53.4,24.0,1005.7,134,2024,9,29,6,Monsoon
2024-09-29,Mumbai,19.076,72.8777,coastal,63.79,106.85,35.57,12.21,1.25,21.65,30.1,77.1,11.2,1019.0,109,2024,9,29,6,Monsoon
2024-09-29,Bengaluru,12.9716,77.5946,IT_hub,50.1,89.64,26.98,6.63,0.98,23.0,24.5,65.0,13.0,1018.6,86,2024,9,29,6,Monsoon
2024-09-29,Chennai,13.0827,80.2707,coastal,54.55,112.93,21.07,7.29,0.95,26.75,34.4,84.2,9.5,1019.8,115,2024,9,29,6,Monsoon
2024-09-29,Kolkata,22.5726,88.3639,metropolitan,41.2,95.6,28.44,9.89,0.9,18.9,31.2,63.6,22.4,1010.8,89,2024,9,29,6,Monsoon
2024-09-29,Hyderabad,17.385,78.4867,mixed,44.39,100.87,25.77,7.76,1.12,21.72,29.0,74.0,16.7,1017.7,111,2024,9,29,6,Monsoon
2024-09-29,Pune,18.5204,73.8567,mixed,44.25,68.9,23.68,6.2,0.76,18.67,24.0,48.0,7.9,1018.7,76,2024,9,29,6,Monsoon
2024-09-29,Ahmedabad,23.0225,72.5714,industrial,44.56,110.96,22.96,6.08,0.78,25.22,28.8,52.4,20.9,1009.5,120,2024,9,29,6,Monsoon
2024-09-29,Jaipur,26.9124,75.7873,desert,38.1,77.07,22.09,6.59,1.05,20.61,27.2,44.1,21.6,1018.5,82,2024,9,29,6,Monsoon
2024-09-29,Lucknow,26.8467,80.9462,plains,61.75,86.74,31.37,8.1,0.97,24.3,29.3,60.6,24.1,1016.5,107,2024,9,29,6,Monsoon
2024-09-30,Delhi,28.6139,77.209,metropolitan,112.09,146.57,38.88,14.56,2.12,32.41,29.9,58.9,13.0,1006.1,173,2024,9,30,0,Monsoon
2024-09-30,Mumbai,19.076,72.8777,coastal,78.74,119.78,36.53,15.59,1.38,28.59,30.0,81.4,13.4,1013.4,122,2024,9,30,0,Monsoon
2024-09-30,Bengaluru,12.9716,77.5946,IT_hub,48.92,91.94,22.22,8.04,0.7,20.79,25.0,58.1,20.5,1006.2,91,2024,9,30,0,Monsoon
2024-09-30,Chennai,13.0827,80.2707,coastal,62.24,94.02,40.12,9.75,1.17,34.82,33.9,64.2,8.3,1014.2,105,2024,9,30,0,Monsoon
2024-09-30,Kolkata,22.5726,88.3639,metropolitan,66.1,132.31,42.27,12.61,1.43,30.75,28.7,58.5,19.0,1001.1,139,2024,9,30,0,Monsoon
2024-09-30,Hyderabad,17.385,78.4867,mixed,48.19,105.98,20.12,9.01,1.16,20.29,30.9,53.4,20.6,1019.1,110,2024,9,30,0,Monsoon
2024-09-30,Pune,18.5204,73.8567,mixed,50.77,104.19,27.5,6.29,1.08,24.96,25.9,69.6,12.6,1016.6,98,2024,9,30,0,Monsoon
2024-09-30,Ahmedabad,23.0225,72.5714,industrial,62.76,148.46,31.95,9.77,1.94,32.71,32.3,64.9,5.7,1003.6,135,2024,9,30,0,Monsoon
2024-09-30,Jaipur,26.9124,75.7873,desert,58.26,109.78,43.06,12.05,1.18,31.64,26.7,47.6,11.7,1003.6,111,2024,9,30,0,Monsoon
2024-09-30,Lucknow,26.8467,80.9462,plains,68.3,135.98,49.04,13.7,1.38,36.09,29.0,64.6,7.5,1019.8,137,2024,9,30,0,Monsoon
2024-10-01,Delhi,28.6139,77.209,metropolitan,159.89,236.27,75.84,28.85,3.12,69.35,25.4,47.7,22.2,1006.4,261,2024,10,1,1,Post-Monsoon
2024-10-01,Mumbai,19.076,72.8777,coastal,74.2,156.52,37.88,15.51,1.21,32.89,28.6,78.4,24.9,1019.4,171,2024,10,1,1,Post-Monsoon
2024-10-01,Bengaluru,12.9716,77.5946,IT_hub,57.17,104.96,28.68,9.04,1.01,24.38,26.6,70.5,22.1,1005.7,106,2024,10,1,1,Post-Monsoon
2024-10-01,Chennai,13.0827,80.2707,coastal,68.27,111.71,30.99,11.72,1.1,30.21,28.6,56.6,21.4,1016.5,114,2024,10,1,1,Post-Monsoon
2024-10-01,Kolkata,22.5726,88.3639,metropolitan,95.02,229.78,45.7,18.88,1.61,50.29,27.9,69.8,6.2,1013.4,228,2024,10,1,1,Post-Monsoon
2024-10-01,Hyderabad,17.385,78.4867,mixed,48.59,86.08,38.09,10.22,0.97,26.18,23.4,62.2,24.0,1001.4,103,2024,10,1,1,Post-Monsoon
2024-10-01,Pune,18.5204,73.8567,mixed,49.9,124.64,40.54,8.14,1.08,26.95,22.5,65.5,11.8,1011.6,135,2024,10,1,1,Post-Monsoon
2024-10-01,Ahmedabad,23.0225,72.5714,industrial,75.87,129.71,46.12,14.52,1.63,33.11,29.9,37.7,22.2,1007.8,125,2024,10,1,1,Post-Monsoon
2024-10-01,Jaipur,26.9124,75.7873,desert,84.83,122.66,43.62,11.51,1.46,39.15,24.0,50.6,6.1,1010.7,133,2024,10,1,1,Post-Monsoon
2024-10-01,Lucknow,26.8467,80.9462,plains,103.94,236.89,51.88,16.95,2.23,47.27,27.2,69.2,13.8,1012.1,239,2024,10,1,1,Post-Monsoon
2024-10-02,Delhi,28.6139,77.209,metropolitan,178.7,393.6,79.74,31.02,3.27,82.65,23.4,65.8,8.3,1001.3,365,2024,10,2,2,Post-Monsoon
2024-10-02,Mumbai,19.076,72.8777,coastal,102.32,164.11,42.45,18.24,1.91,32.62,26.4,60.9,17.0,1014.6,155,2024,10,2,2,Post-Monsoon
2024-10-02,Bengaluru,12.9716,77.5946,IT_hub,55.63,121.69,30.35,10.0,0.78,27.63,25.9,64.9,23.4,1002.9,116,2024,10,2,2,Post-Monsoon
2024-10-02,Chennai,13.0827,80.2707,coastal,52.58,127.26,39.91,8.57,1.41,25.12,31.6,61.4,24.7,1004.3,123,2024,10,2,2,Post-Monsoon
2024-10-02,Kolkata,22.5726,88.3639,metropolitan,106.72,187.09,55.64,16.5,2.21,48.21,28.5,84.2,18.7,1019.6,197,2024,10,2,2,Post-Monsoon
2024-10-02,Hyderabad,17.385,78.4867,mixed,58.9,122.05,48.53,12.16,1.28,31.01,26.6,54.5,7.2,1005.0,115,2024,10,2,2,Post-Monsoon
2024-10-02,Pune,18.5204,73.8567,mixed,60.23,114.69,26.94,11.07,1.06,25.61,23.3,63.5,16.9,1017.4,120,2024,10,2,2,Post-Monsoon
2024-10-02,Ahmedabad,23.0225,72.5714,industrial,109.48,189.49,40.04,11.63,2.11,44.41,28.5,40.7,10.0,1002.8,194,2024,10,2,2,Post-Monsoon
2024-10-02,Jaipur,26.9124,75.7873,desert,97.99,171.55,53.29,12.5,1.86,41.66,27.3,48.9,15.3,1000.1,177,2024,10,2,2,Post-Monsoon
2024-10-02,Lucknow,26.8467,80.9462,plains,114.51,215.76,59.24,20.89,1.7,37.07,24.6,71.3,7.2,1007.0,211,2024,10,2,2,Post-Monsoon
2024-10-03,Delhi,28.6139,77.209,metropolitan,181.67,308.06,77.77,28.11,2.95,54.99,26.4,41.6,12.0,1007.0,310,2024,10,3,3,Post-Monsoon
2024-10-03,Mumbai,19.076,72.8777,coastal,69.72,191.47,39.4,18.72,2.32,37.72,28.4,69.7,7.6,1003.1,210,2024,10,3,3,Post-Monsoon
2024-10-03,Bengaluru,12.9716,77.5946,IT_hub,56.11,121.67,29.72,8.12,1.18,34.47,22.9,70.3,6.1,1018.9,111,2024,10,3,3,Post-Monsoon
2024-10-03,Chennai,13.0827,80.2707,coastal,76.24,112.93,35.79,11.37,1.86,36.53,30.1,55.3,19.2,1006.0,116,2024,10,3,3,Post-Monsoon
2024-10-03,Kolkata,22.5726,88.3639,metropolitan,85.15,183.22,48.58,19.74,2.49,36.43,29.9,82.9,18.2,1003.0,169,2024,10,3,3,Post-Monsoon
2024-10-03,Hyderabad,17.385,78.4867,mixed,54.77,128.02,29.78,7.7,1.01,34.0,23.3,72.6,24.5,1004.3,129,2024,10,3,3,Post-Monsoon
2024-10-03,Pune,18.5204,73.8567,mixed,50.84,106.45,30.21,7.15,1.11,28.81,20.3,57.8,20.2,1007.3,109,2024,10,3,3,Post-Monsoon
2024-10-03,Ahmedabad,23.0225,72.5714,industrial,96.63,147.47,41.83,14.68,2.27,33.93,27.6,59.3,15.0,1002.6,165,2024,10,3,3,Post-Monsoon
2024-10-03,Jaipur,26.9124,75.7873,desert,79.83,163.88,34.92,11.29,1.57,47.96,23.3,34.2,16.8,1008.7,158,2024,10,3,3,Post-Monsoon
2024-10-03,Lucknow,26.8467,80.9462,plains,92.13,189.87,47.05,14.35,2.21,53.11,25.0,51.4,14.1,1005.2,195,2024,10,3,3,Post-Monsoon
2024-10-04,Delhi,28.6139,77.209,metropolitan,184.26,354.76,82.56,25.03,2.58,50.65,22.2,53.2,24.0,1018.0,346,2024,10,4,4,Post-Monsoon
2024-10-04,Mumbai,19.076,72.8777,coastal,82.58,179.62,37.99,12.74,1.97,30.46,27.4,79.5,14.1,1000.3,184,2024,10,4,4,Post-Monsoon
2024-10-04,Bengaluru,12.9716,77.5946,IT_hub,81.05,112.34,34.18,11.27,1.51,34.3,26.5,66.2,16.4,1019.7,125,2024,10,4,4,Post-Monsoon
2024-10-04,Chennai,13.0827,80.2707,coastal,62.17,159.21,37.69,12.65,1.32,33.5,28.1,55.8,17.9,1010.7,151,2024,10,4,4,Post-Monsoon
2024-10-04,Kolkata,22.5726,88.3639,metropolitan,67.48,170.31,33.99,11.11,1.79,37.63,26.1,73.3,20.8,1015.6,165,2024,10,4,4,Post-Monsoon
2024-10-04,Hyderabad,17.385,78.4867,mixed,60.49,125.13,36.72,9.61,1.01,24.32,27.7,54.3,20.5,1016.0,118,2024,10,4,4,Post-Monsoon
2024-10-04,Pune,18.5204,73.8567,mixed,56.15,114.26,40.6,8.17,1.02,29.67,21.2,43.4,17.8,1014.4,117,2024,10,4,4,Post-Monsoon
2024-10-04,Ahmedabad,23.0225,72.5714,industrial,86.96,127.9,45.87,13.17,1.26,34.18,28.8,61.2,22.9,1007.7,141,2024,10,4,4,Post-Monsoon
2024-10-04,Jaipur,26.9124,75.7873,desert,80.36,168.41,45.39,14.23,2.02,32.37,26.7,55.4,18.4,1001.6,163,2024,10,4,4,Post-Monsoon
2024-10-04,Lucknow,26.8467,80.9462,plains,115.8,231.92,50.83,19.8,2.09,47.03,24.7,48.7,12.5,1018.6,211,2024,10,4,4,Post-Monsoon
2024-10-05,Delhi,28.6139,77.209,metropolitan,172.7,368.71,100.58,31.51,3.86,60.22,25.1,56.8,7.1,1011.0,383,2024,10,5,5,Post-Monsoon
2024-10-05,Mumbai,19.076,72.8777,coastal,98.73,184.46,38.52,16.8,1.47,37.45,28.2,71.0,9.3,1018.3,184,2024,10,5,5,Post-Monsoon
2024-10-05,Bengaluru,12.9716,77.5946,IT_hub,63.21,125.08,27.22,11.33,0.95,36.02,22.3,77.0,5.2,1019.5,114,2024,10,5,5,Post-Monsoon
2024-10-05,Chennai,13.0827,80.2707,coastal,56.51,114.8,26.26,10.73,1.19,27.03,27.1,58.5,21.4,1018.5,119,2024,10,5,5,Post-Monsoon
2024-10-05,Kolkata,22.5726,88.3639,metropolitan,69.0,193.22,46.68,16.2,1.58,42.85,27.3,66.1,15.4,1015.9,205,2024,10,5,5,Post-Monsoon
2024-10-05,Hyderabad,17.385,78.4867,mixed,70.12,120.91,35.17,12.65,1.43,26.87,27.3,66.3,18.3,1001.3,128,2024,10,5,5,Post-Monsoon
2024-10-05,Pune,18.5204,73.8567,mixed,42.66,85.75,27.85,5.55,0.75,18.76,24.4,70.3,23.1,1008.8,93,2024,10,5,5,Post-Monsoon
2024-10-05,Ahmedabad,23.0225,72.5714,industrial,65.84,189.65,43.87,13.65,2.03,37.27,24.3,50.6,12.1,1018.2,194,2024,10,5,5,Post-Monsoon
2024-10-05,Jaipur,26.9124,75.7873,desert,67.99,124.4,28.56,7.92,1.43,22.86,23.0,42.5,21.2,1009.7,118,2024,10,5,5,Post-Monsoon
2024-10-05,Lucknow,26.8467,80.9462,plains,116.87,150.44,37.45,15.22,2.11,32.25,24.6,64.8,11.8,1017.9,180,2024,10,5,5,Post-Monsoon
2024-10-06,Delhi,28.6139,77.209,metropolitan,144.8,290.75,69.98,20.34,2.77,36.1,27.6,66.2,20.9,1001.8,283,2024,10,6,6,Post-Monsoon
2024-10-06,Mumbai,19.076,72.8777,coastal,73.02,174.66,29.68,11.13,1.65,39.29,25.1,81.6,10.3,1012.4,167,2024,10,6,6,Post-Monsoon
2024-10-06,Bengaluru,12.9716,77.5946,IT_hub,65.32,112.73,36.26,9.06,0.8,25.29,21.5,73.5,12.7,1008.3,117,2024,10,6,6,Post-Monsoon
2024-10-06,Chennai,13.0827,80.2707,coastal,67.53,141.38,40.94,8.48,1.53,26.77,30.6,71.8,5.8,1007.1,138,2024,10,6,6,Post-Monsoon
2024-10-06,Kolkata,22.5726,88.3639,metropolitan,70.57,170.27,43.47,11.78,1.92,31.33,26.9,86.4,14.9,1019.2,176,2024,10,6,6,Post-Monsoon
2024-10-06,Hyderabad,17.385,78.4867,mixed,45.25,124.59,24.32,8.36,1.38,28.37,27.6,65.3,6.2,1007.9,116,2024,10,6,6,Post-Monsoon
2024-10-06,Pune,18.5204,73.8567,mixed,31.08,64.51,25.68,6.64,0.72,16.87,24.5,62.0,23.0,1010.5,58,2024,10,6,6,Post-Monsoon
2024-10-06,Ahmedabad,23.0225,72.5714,industrial,80.03,123.18,33.68,12.38,1.26,25.43,24.0,46.0,11.6,1010.8,133,2024,10,6,6,Post-Monsoon
2024-10-06,Jaipur,26.9124,75.7873,desert,52.03,99.1,27.14,7.47,0.9,21.76,24.1,48.5,21.4,1008.7,97,2024,10,6,6,Post-Monsoon
2024-10-06,Lucknow,26.8467,80.9462,plains,64.69,105.51,41.07,12.69,1.58,22.55,23.9,59.2,21.7,1014.3,118,2024,10,6,6,Post-Monsoon
2024-10-07,Delhi,28.6139,77.209,metropolitan,198.53,400.71,78.05,33.54,3.45,64.83,25.8,53.5,17.7,1018.3,424,2024,10,7,0,Post-Monsoon
2024-10-07,Mumbai,19.076,72.8777,coastal,70.06,128.08,33.36,12.18,1.83,33.11,26.8,71.2,20.1,1017.1,117,2024,10,7,0,Post-Monsoon
